Block,Street,lat,lon
3100,CAMBIE ST,49.2492150960783,-123.11539090524424
3400,LOUGHEED HWY,49.262957070635565,-123.02926886213658
1100,W 6TH AVE,49.26580215,-123.12957027362745
1500,E 14TH AVE,49.257804432505125,-123.07661155447381
3100,W 26TH AVE,49.2480867009898,-123.12358009918596
3200,W 26TH AVE,49.2480867009898,-123.12358009918596
2100,W 36TH AVE,49.23953773703653,-123.18776087125211
2100,W 32ND AVE,49.243368668894256,-123.1938669562315
2800,W 37TH AVE,49.23731905788833,-123.11888712259989
700,E 59TH AVE,49.216273296806385,-123.07093496494976
400,KOOTENAY ST,49.27166643823992,-123.02728908737615
1100,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
2400,E 12TH AVE,49.25951755762233,-123.06402647371863
2400,NANAIMO ST,49.278484965548074,-123.05658138859958
2000,SEMLIN DRIVE,49.278738864866924,-123.06368558580117
1800,TED NORTHE LANE,49.287015417628155,-123.13391319883787
2000,JEPSON-YOUNG LANE,49.283880726855514,-123.13336763911242
2900,LARCH ST,49.27048938360201,-123.16217457246356
2800,LARCH ST,49.27048938360201,-123.16217457246356
600,W 57TH AVE,49.219138322749316,-123.12302621764834
100,E 46TH AVE,49.22852568251295,-123.06235902478515
5900,PRINCE ALBERT ST,49.212924011360265,-123.08815105623131
3300,EAST KENT AVE N,49.20934943755498,-123.07738934857956
100,TALISMAN AVE,49.24671070089472,-123.11018228357202
100,MIDLOTHIAN AVE,49.24446599417108,-123.11080132771585
700,E 63RD AVE,49.2132204839102,-123.09449239792406
6300,MAIN ST,49.264741967509515,-123.1009572308099
2200,GRANT ST,49.27148204398399,-123.07544380736825
600,E 62ND AVE,49.213714384469995,-123.07058696565451
7300,ONTARIO ST,49.24747198861629,-123.10505632911918
5400,SELKIRK ST,49.20710606279102,-123.13334566296957
5900,MAPLE ST,49.2628550469776,-123.15056822932132
5300,TYNE ST,49.22238349386923,-123.03233289031412
2500,CHARLES ST,49.27316304134922,-123.0789221961938
2800,GRAVELEY ST,49.27052002648547,-123.0705910454805
2400,E 18TH AVE,49.254373010058615,-123.07397280692177
3600,E 22ND AVE,49.250606525513945,-123.038916243761
3500,OXFORD ST,49.28569113094467,-123.05030859511488
1800,ADANAC ST,49.27746850448555,-123.05330310201656
3300,MAPLE ST,49.2628550469776,-123.15056822932132
6100,CHURCHILL ST,49.23386731854723,-123.14147301721577
7100,BEECHWOOD ST,49.22363613346326,-123.15715810686802
3100,CHARLES ST,49.27316304134922,-123.0789221961938
3100,FINDLAY ST,49.25505216084607,-123.06791907920118
1900,E 35TH AVE,49.23841010365025,-123.0697337031646
4700,NANAIMO ST,49.278484965548074,-123.05658138859958
3600,ADANAC ST,49.27746850448555,-123.05330310201656
100,W PENDER ST,49.2810077,-123.10845515468867
1700,W 12TH AVE,49.26106802909867,-123.15665680117485
600,W 59TH AVE,49.216992636911456,-123.121264903449
1300,E 61ST AVE,49.21489517799297,-123.09320887586958
2800,WINDSOR ST,49.26290687922258,-123.08329920426632
100,W 20TH AVE,49.2546892640869,-123.18756575484858
3700,HEATHER ST,49.248436249067716,-123.1204107274682
100,W 26TH AVE,49.2480867009898,-123.12358009918596
400,E 12TH AVE,49.25951755762233,-123.06402647371863
0,N LAKEWOOD DRIVE,49.27899418387797,-123.06176183561813
1600,COLLINGWOOD ST,49.26599494672039,-123.18180200605994
3600,W 27TH AVE,49.2479006,-123.18551972652352
4400,COLLINGWOOD ST,49.26599494672039,-123.18180200605994
4300,COLLINGWOOD ST,49.26599494672039,-123.18180200605994
4000,W 16TH AVE,49.256704567911285,-123.10745141415488
700,WINDERMERE ST,49.27045556195373,-123.0364291016825
5900,TYNE ST,49.22238349386923,-123.03233289031412
5100,RUPERT ST,49.269763649124016,-123.03356069854786
6800,RUPERT ST,49.269763649124016,-123.03356069854786
6900,RUPERT ST,49.269763649124016,-123.03356069854786
6800,DOMAN ST,49.226996228815196,-123.03653205848003
6200,BROOKS ST,49.224281753120366,-123.03519886731468
6200,BUTLER ST,49.22240127680434,-123.03374321459295
3600,E 48TH AVE,49.226267015725846,-123.06241843206102
6400,ASH ST,49.234556833243914,-123.11784027039413
1900,WATERLOO ST,49.265760667015314,-123.17980962104767
600,E 28TH AVE,49.24504725404995,-123.06896412572789
1100,E 27TH AVE,49.246753743667234,-123.06394239970822
2500,BURNABY ST,49.28539689610159,-123.14109782086207
6500,ALBERTA ST,49.22466096360293,-123.1130356940569
2100,E 20TH AVE,49.2525707807991,-123.07417675463365
5400,SLOCAN ST,49.265755236429555,-123.0495334
7200,NANAIMO ST,49.278484965548074,-123.05658138859958
700,E 33RD AVE,49.24033435,-123.09238685
2600,FRANKLIN ST,49.28230491145681,-123.08022185053078
3400,W SAWMILL CRESCENT,49.206572161693146,-123.03341528831955
200,E 50TH AVE,49.224537804041546,-123.09227203069273
1600,ADANAC ST,49.27746850448555,-123.05330310201656
3500,OAK ST,49.26495006006897,-123.12654574185166
5800,ARLINGTON ST,49.23005105670424,-123.02782997366549
2500,MANITOBA ST,49.26699403571597,-123.10667013142847
4000,W 10TH AVE,49.26298122342149,-123.16007935506033
3000,LARCH ST,49.27048938360201,-123.16217457246356
8100,PRINCE EDWARD ST,49.22974799380274,-123.09735979307848
5500,HEATHER ST,49.248436249067716,-123.1204107274682
200,W 19TH AVE,49.25422770318468,-123.11607896297912
500,E 15TH AVE,49.2568325360398,-123.06761032987232
3900,CAROLINA ST,49.26528011809774,-123.09102024702057
5800,LANARK ST,49.22625612322476,-123.07588162310206
4100,PRINCE EDWARD ST,49.22974799380274,-123.09735979307848
1900,RICHARDS ST,49.28389251320959,-123.11219890599861
1800,COLUMBIA ST,49.26324444369478,-123.10946385027341
900,VERNON DRIVE,49.280369482785666,-123.07910136652104
400,BUTE ST,49.28018938489427,-123.13578430526341
200,E 11TH AVE,49.26061466197664,-123.08822625059318
3400,COLUMBIA ST,49.26324444369478,-123.10946385027341
3400,GLEN DRIVE,49.278995991641985,-123.08134034625425
0,W 11TH AVE,49.26278126382685,-123.20060620052341
800,GORE AVE,49.27852219359092,-123.09708823255964
1900,GRANT ST,49.27148204398399,-123.07544380736825
1100,FRANKLIN ST,49.28230491145681,-123.08022185053078
6100,TISDALL ST,49.22267027369213,-123.1207582217214
1100,W 48TH AVE,49.227353978722505,-123.12430368958432
3000,STEPHENS ST,49.27062144655092,-123.16629649897213
1700,TRAFALGAR ST,49.249591450185505,-123.16534468097971
1800,BLENHEIM ST,49.26380214201185,-123.17787799072661
1700,E GEORGIA ST,49.2784661,-123.0235409
3300,E 27TH AVE,49.246753743667234,-123.06394239970822
1500,BARCLAY ST,49.28729845,-123.13355956869847
1600,W 61ST AVE,49.21606009783829,-123.15193479616242
900,GILFORD ST,49.29021774107246,-123.14045997063286
6900,HEATHER ST,49.248436249067716,-123.1204107274682
2600,MACKENZIE ST,49.256604711107805,-123.17009773965682
6300,BRUCE ST,49.22644651641517,-123.06988268223473
1700,ALEXANDER ST,49.284078819708526,-123.09828543289301
800,W 10TH AVE,49.26298122342149,-123.16007935506033
7200,DUMFRIES ST,49.2554188623991,-123.07287419511081
5600,OBEN ST,49.235383260694135,-123.0264893229344
4500,SLOCAN ST,49.265755236429555,-123.0495334
2600,E 18TH AVE,49.254373010058615,-123.07397280692177
500,W 22ND AVE,49.25266139313618,-123.15720660091159
3000,YUKON ST,49.265012373996754,-123.11284932674448
4900,DUCHESS ST,49.240954560689424,-123.05065958871863
1000,RICHELIEU AVE,49.25603488058903,-123.1289752768997
2700,WATSON ST,49.24664270089146,-123.10053154189804
3700,W 26TH AVE,49.2480867009898,-123.12358009918596
3800,DUNBAR ST,49.26602421497274,-123.18373133802886
400,JACKSON AVE,49.27960252323244,-123.09351101957476
4800,ANGUS DRIVE,49.252846183252984,-123.14476473698798
1900,W 36TH AVE,49.23953773703653,-123.18776087125211
1500,W 36TH AVE,49.23953773703653,-123.18776087125211
1400,W 38TH AVE,49.236666717293666,-123.12553633377675
5700,HUDSON ST,49.22282532277979,-123.13522534652327
100,E 7TH AVE,49.2644329,-123.1018214
1900,E 64TH AVE,49.2119322077673,-123.06905701336096
1300,E 27TH AVE,49.246753743667234,-123.06394239970822
600,E 21ST AVE,49.25206438856452,-123.09978365261871
3100,WELLINGTON AVE,49.24291536716827,-123.03707664043952
3400,OAK ST,49.26495006006897,-123.12654574185166
6600,SOPHIA ST,49.230699287575305,-123.09946196289492
4400,HEATHER ST,49.248436249067716,-123.1204107274682
600,CLARK DRIVE,49.28202302348328,-123.0770833260843
4000,W 41ST AVE,49.23450975,-123.19418572490372
6000,MACKENZIE ST,49.256604711107805,-123.17009773965682
1900,ONTARIO ST,49.24747198861629,-123.10505632911918
3500,E 28TH AVE,49.24504725404995,-123.06896412572789
900,E 39TH AVE,49.23490432185247,-123.06048462000629
1300,E 43RD AVE,49.23086799715353,-123.05423499659204
2400,COLLINGWOOD ST,49.26599494672039,-123.18180200605994
2200,FRASERVIEW DRIVE,49.21143084336287,-123.06265914911813
1600,E 4TH AVE,49.26733684006582,-123.10177691347558
1900,TRAFALGAR ST,49.249591450185505,-123.16534468097971
2600,EAST KENT AVE N,49.20934943755498,-123.07738934857956
0,N NANAIMO ST,49.278484965548074,-123.05658138859958
8500,FRASER ST,49.26197907672559,-123.08913300412429
3900,FRASER ST,49.26197907672559,-123.08913300412429
5100,CHESTER ST,49.231715907876804,-123.08921971318185
5900,COLUMBIA ST,49.26324444369478,-123.10946385027341
5100,SOPHIA ST,49.230699287575305,-123.09946196289492
1200,FRANCES ST,49.279434856630814,-123.0737904824798
2000,TRUTCH ST,49.265902007961024,-123.17585447272221
2600,W 1ST AVE,49.27115066311537,-123.14084618378423
100,E GEORGIA ST,49.2784661,-123.0235409
300,PACIFIC BLVD,49.273492251728335,-123.12367410015517
1700,TED NORTHE LANE,49.287015417628155,-123.13391319883787
3600,W 24TH AVE,49.250136773854464,-123.12348446020493
7600,CARTIER ST,49.224954804691414,-123.13753440183334
1000,DEVONSHIRE CRESCENT,49.24617113657532,-123.13566244443614
3800,W 26TH AVE,49.2480867009898,-123.12358009918596
4500,HIGHBURY ST,49.270455650428815,-123.18757916237124
300,W 48TH AVE,49.227353978722505,-123.12430368958432
500,W 61ST AVE,49.21606009783829,-123.15193479616242
5700,ST GEORGE ST,49.21153931821845,-123.09429233756627
1600,W 62ND AVE,49.214209606245674,-123.1208829426478
2500,PRINCE EDWARD ST,49.22974799380274,-123.09735979307848
4300,SOPHIA ST,49.230699287575305,-123.09946196289492
4200,QUEBEC ST,49.271086992086865,-123.10239064507557
3400,W 14TH AVE,49.25867062193298,-123.12341669858058
2200,W 18TH AVE,49.25524809980556,-123.1223461399506
3600,CARNARVON ST,49.253972446167126,-123.1728867058797
2700,OLIVER CRESCENT,49.24964481325102,-123.16260020502854
2400,CYPRESS ST,49.27115653749774,-123.14784700331332
800,W 18TH AVE,49.25524809980556,-123.1223461399506
2000,W 33RD AVE,49.241131821058204,-123.11968209948232
4700,ARBUTUS ST,49.26460696437234,-123.15291600265175
4800,VALLEY DRIVE,49.24781145083516,-123.15787983768519
800,E 23RD AVE,49.25023043665837,-123.09767896981026
5000,DUMFRIES ST,49.2554188623991,-123.07287419511081
1500,SEE-EM-IA LANE,49.28343289739472,-123.13483940394087
3000,HEATHER ST,49.248436249067716,-123.1204107274682
600,WINDERMERE ST,49.27045556195373,-123.0364291016825
1200,ROSEMARY BROWN LANE,49.28815141912881,-123.13137240064738
5000,YEW ST,49.25062300600435,-123.1558043313721
900,E 61ST AVE,49.21489517799297,-123.09320887586958
200,HAMILTON ST,49.2805274054667,-123.11336910827367
400,HOMER ST,49.27373329017452,-123.12554583128659
2000,E 32ND AVE,49.24169369965523,-123.08816048101498
3500,W 21ST AVE,49.252441918116425,-123.11775320422178
3300,KASLO ST,49.246413081290015,-123.04710411476991
2800,ST GEORGE ST,49.21153931821845,-123.09429233756627
1400,ALMA ST,49.272695695334235,-123.1855776664509
26000,NOOTKA ST,49.249872602262215,-123.04161763669224
700,GREAT NORTHERN WAY,49.26588797964204,-123.08492173178699
3000,W 29TH AVE,49.24611588946404,-123.1694992041718
2800,W 30TH AVE,49.244330682461296,-123.11886487312458
2600,W 8TH AVE,49.26445433343878,-123.1349402207505
1000,BALFOUR AVE,49.2518502904164,-123.13441935741871
600,BEATTY ST,49.276188201634184,-123.11608284286763
2600,WARD ST,49.239841951993455,-123.04939216374741
300,E 15TH AVE,49.2568325360398,-123.06761032987232
0,HAMILTON ST,49.2805274054667,-123.11336910827367
900,E 20TH AVE,49.2525707807991,-123.07417675463365
400,W 15TH AVE,49.257730642146186,-123.11010823265529
800,E 21ST AVE,49.25206438856452,-123.09978365261871
1000,W 72ND AVE,49.20568321713261,-123.1325691018614
8800,CARTIER ST,49.224954804691414,-123.13753440183334
1700,W 58TH AVE,49.21822079081446,-123.13009475172687
6000,BALSAM ST,49.2661034239486,-123.15996904634517
2100,W 12TH AVE,49.26106802909867,-123.15665680117485
4100,E 26TH AVE,49.247629202668115,-123.06391492001853
1600,HOWE ST,49.2738039,-123.13260244708363
3900,OAK ST,49.26495006006897,-123.12654574185166
300,SW MARINE DRIVE,49.2081632,-123.02372410000001
5900,CHURCHILL ST,49.23386731854723,-123.14147301721577
4200,ARBUTUS ST,49.26460696437234,-123.15291600265175
2900,HORLEY ST,49.239980354036106,-123.04741976063666
0,E 13TH AVE,49.258734860130964,-123.07954455460225
200,W 14TH AVE,49.25867062193298,-123.12341669858058
3000,W 6TH AVE,49.266263496690875,-123.14330665670455
4700,BLENHEIM ST,49.26380214201185,-123.17787799072661
5700,CLARENDON ST,49.24436771874512,-123.05285245226361
2300,WALL ST,49.2907027,-123.05651357315898
3600,COMMERCIAL ST,49.23924248675055,-123.06854388484463
5400,ELIZABETH ST,49.235222552488274,-123.11198763877637
4600,PINE CRESCENT,49.241004915312196,-123.14692030539706
4600,ANGUS DRIVE,49.252846183252984,-123.14476473698798
4500,ANGUS DRIVE,49.252846183252984,-123.14476473698798
1700,W 40TH AVE,49.23469109477009,-123.10818478670687
7400,ARBUTUS ST,49.26460696437234,-123.15291600265175
2400,W 51ST AVE,49.2249072667946,-123.13546500126908
2800,W 44TH AVE,49.23058167784656,-123.11194900261057
900,W 12TH AVE,49.2603197,-123.12495790659386
100,W 13TH AVE,49.2591945,-123.10720000095287
2500,W 8TH AVE,49.26445433343878,-123.1349402207505
2800,CHARLES ST,49.27316304134922,-123.0789221961938
6800,NANAIMO ST,49.278484965548074,-123.05658138859958
200,ROSE ST,49.274284641995585,-123.06288685417904
3500,COLUMBIA ST,49.26324444369478,-123.10946385027341
7700,PRINCE ALBERT ST,49.212924011360265,-123.08815105623131
5300,WINDSOR ST,49.26290687922258,-123.08329920426632
2600,FIR ST,49.26508537593947,-123.14080772960756
2700,COURTENAY ST,49.2618781483122,-123.20005350184599
3000,W 15TH AVE,49.257730642146186,-123.11010823265529
3200,W 3RD AVE,49.26885462785312,-123.13918976627207
2000,W 37TH AVE,49.23731905788833,-123.11888712259989
6100,MARGUERITE ST,49.22440777490817,-123.14511075232197
4400,BRAKENRIDGE ST,49.24774241718795,-123.16160526857249
3700,CLARK DRIVE,49.28202302348328,-123.0770833260843
2800,EUCLID AVE,49.23920430831147,-123.0404727900977
2400,W 14TH AVE,49.25867062193298,-123.12341669858058
1500,W 28TH AVE,49.247115907458166,-123.18197003463287
1600,W 28TH AVE,49.247115907458166,-123.18197003463287
4400,PINE CRESCENT,49.241004915312196,-123.14692030539706
4400,ANGUS DRIVE,49.252846183252984,-123.14476473698798
5000,MARGUERITE ST,49.22440777490817,-123.14511075232197
5600,DUNBAR ST,49.26602421497274,-123.18373133802886
3000,W 26TH AVE,49.2480867009898,-123.12358009918596
2300,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
7000,ONTARIO ST,49.24747198861629,-123.10505632911918
7100,ONTARIO ST,49.24747198861629,-123.10505632911918
300,KAMLOOPS ST,49.28052861989227,-123.05459685966478
5900,ARLINGTON ST,49.23005105670424,-123.02782997366549
5200,FAIRMONT ST,49.23776815503559,-123.045675282432
500,W 50TH AVE,49.22574957634733,-123.13292540451394
8700,HUDSON ST,49.22282532277979,-123.13522534652327
8800,MONTCALM ST,49.212888195651786,-123.13559775940527
1100,FORGE WALK,49.267183147692265,-123.12971453171654
8600,CARTIER ST,49.224954804691414,-123.13753440183334
1400,W 46TH AVE,49.229625570310134,-123.13738316312893
2100,DUNDAS ST,49.28479159162641,-123.05048734990005
1800,E 1ST AVE,49.26961300458511,-123.07013205149656
8600,OSLER ST,49.21470069521733,-123.13142811044982
8400,ELLIOTT ST,49.20863664568674,-123.05609826847498
800,E 53RD AVE,49.221797459285646,-123.0925389202363
400,E 55TH AVE,49.2199646270272,-123.07267484925066
7400,MAIN ST,49.264741967509515,-123.1009572308099
1500,W 43RD AVE,49.23280413347681,-123.17446699979811
8300,FRENCH ST,49.21280032498826,-123.13907321587
6100,CHESTER ST,49.231715907876804,-123.08921971318185
4900,JOYCE ST,49.23763441838736,-123.03241395253181
4900,OAK ST,49.26495006006897,-123.12654574185166
1200,ALEXANDER ST,49.284078819708526,-123.09828543289301
1500,ALEXANDER ST,49.284078819708526,-123.09828543289301
6500,WILTSHIRE ST,49.22811803173414,-123.14655791421688
1900,W 14TH AVE,49.25867062193298,-123.12341669858058
500,W 49TH AVE,49.22713793248659,-123.15341155736996
400,LAKEWOOD DRIVE,49.27899418387797,-123.06176183561813
3300,FRASER ST,49.26197907672559,-123.08913300412429
100,HOMER ST,49.27373329017452,-123.12554583128659
800,GLEN DRIVE,49.278995991641985,-123.08134034625425
6300,WINDSOR ST,49.26290687922258,-123.08329920426632
5700,LANARK ST,49.22625612322476,-123.07588162310206
1500,KITCHENER ST,49.272292886456704,-123.04681104341932
4800,ALBERTA ST,49.22466096360293,-123.1130356940569
4300,WATSON ST,49.24664270089146,-123.10053154189804
200,E 29TH AVE,49.244623510584034,-123.05435529699095
4900,CROWN ST,49.2580575,-123.19355999999999
1100,W 32ND AVE,49.243368668894256,-123.1938669562315
3600,HEATHER ST,49.248436249067716,-123.1204107274682
2000,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
0,SW MARINE DRIVE,49.207243764489434,-123.12418479819577
0,KAMLOOPS ST,49.28052861989227,-123.05459685966478
2400,WALL ST,49.2907027,-123.05651357315898
6000,CHESTER ST,49.231715907876804,-123.08921971318185
600,W 14TH AVE,49.25867062193298,-123.12341669858058
3100,W 34TH AVE,49.24138606418435,-123.17247894941904
2800,CAROLINA ST,49.26528011809774,-123.09102024702057
200,JACKSON AVE,49.27960252323244,-123.09351101957476
2200,E 49TH AVE,49.2250469273952,-123.05927604991112
600,W BROADWAY,49.263649475047416,-123.1389344042681
2200,E 8TH AVE,49.26340290713782,-123.08615921498024
9300,OAK ST,49.26495006006897,-123.12654574185166
1900,MAIN ST,49.2680496,-123.1004631
900,W 6TH AVE,49.266263496690875,-123.14330665670455
1900,LARCH ST,49.27048938360201,-123.16217457246356
4600,W 11TH AVE,49.26278126382685,-123.20060620052341
4500,W 11TH AVE,49.26278126382685,-123.20060620052341
3200,ST CATHERINES ST,49.25049505885742,-123.08576061072654
900,E 21ST AVE,49.25206438856452,-123.09978365261871
6500,BERKELEY ST,49.23112626965347,-123.05789419463237
2000,WAVERLEY AVE,49.22693484203493,-123.05690272849698
1900,E 36TH AVE,49.238110035122276,-123.09934986832835
1600,E 57TH AVE,49.21805828105675,-123.0715921609521
2700,W 12TH AVE,49.26106802909867,-123.15665680117485
300,HEATLEY AVE,49.28208361166738,-123.08949670571211
2100,E 47TH AVE,49.22756806264971,-123.05247207317724
800,W 33RD AVE,49.241131821058204,-123.11968209948232
2800,MAIN ST,49.264741967509515,-123.1009572308099
1800,E 14TH AVE,49.257804432505125,-123.07661155447381
2000,SKEENA ST,49.2745255565842,-123.02840066858404
700,E 8TH AVE,49.26340290713782,-123.08615921498024
600,E 6TH AVE,49.2650208,-123.09007720035302
3900,WILLOW ST,49.23517238349831,-123.12383362819509
1500,E 3RD AVE,49.26825564291384,-123.10272375540484
600,SMITHE ST,49.28209979869905,-123.12420930935966
3500,CAROLINA ST,49.26528011809774,-123.09102024702057
3100,W 5TH AVE,49.26653047663682,-123.10709823256131
3200,W 1ST AVE,49.27115066311537,-123.14084618378423
4300,WILLOW ST,49.23517238349831,-123.12383362819509
900,ALEXANDER ST,49.284078819708526,-123.09828543289301
8600,HEATHER ST,49.248436249067716,-123.1204107274682
1400,FRANKLIN ST,49.28230491145681,-123.08022185053078
1000,IRONWORK PASSAGE,49.2673008,-123.12845575014282
2200,ALBERTA ST,49.22466096360293,-123.1130356940569
3600,INVERNESS ST,49.23284515702166,-123.07980512058893
500,E 11TH AVE,49.2604817,-123.0928816
2400,OLIVER CRESCENT,49.24964481325102,-123.16260020502854
2200,QUALICUM DRIVE,49.21239732622944,-123.06245838221177
2700,E 55TH AVE,49.2199646270272,-123.07267484925066
1600,E 20TH AVE,49.2525707807991,-123.07417675463365
4500,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
200,W 7TH AVE,49.264726471922174,-123.10786395058216
1200,SALSBURY DRIVE,49.27485750593576,-123.06759809731922
2000,TRAFALGAR ST,49.249591450185505,-123.16534468097971
400,W 37TH AVE,49.23731905788833,-123.11888712259989
800,RIVER DISTRICT CROSSING,49.20592733386852,-123.03106568734877
900,W 23RD AVE,49.25076487953839,-123.12391852537706
100,E 14TH AVE,49.257804432505125,-123.07661155447381
1800,MCLEAN DRIVE,49.27584241126285,-123.07444871076514
200,TEMPLETON DRIVE,49.25859697265916,-123.0601634914135
1900,STAINSBURY AVE,49.25035537528628,-123.06147991817092
1000,E GEORGIA ST,49.2784661,-123.0235409
4800,ONTARIO ST,49.24747198861629,-123.10505632911918
2000,CAMBIE ST,49.2492150960783,-123.11539090524424
4700,OAK ST,49.26495006006897,-123.12654574185166
3200,FINDLAY ST,49.25505216084607,-123.06791907920118
1800,DISCOVERY ST,49.2628519326281,-123.20306074403786
800,E CORDOVA ST,49.282048512351665,-123.08613822395507
6400,SOPHIA ST,49.230699287575305,-123.09946196289492
400,E 47TH AVE,49.22756806264971,-123.05247207317724
5600,MANITOBA ST,49.26699403571597,-123.10667013142847
800,E 50TH AVE,49.224537804041546,-123.09227203069273
500,E 60TH AVE,49.21543892884532,-123.07360621247236
200,E 60TH AVE,49.21543892884532,-123.07360621247236
300,JACKSON AVE,49.27960252323244,-123.09351101957476
500,W 59TH AVE,49.216992636911456,-123.121264903449
5700,WALES ST,49.22892113138095,-123.05166270831909
700,E 48TH AVE,49.226267015725846,-123.06241843206102
1600,MATTHEWS AVE,49.252542811897044,-123.14221669320904
5500,CHURCHILL ST,49.23386731854723,-123.14147301721577
1000,W 38TH AVE,49.236666717293666,-123.12553633377675
1300,W 54TH AVE,49.22181230715844,-123.15537543466522
3900,DUNBAR ST,49.26602421497274,-123.18373133802886
5800,MONTGOMERY ST,49.22414293555789,-123.13200978127684
4900,SPENCER ST,49.24009844916818,-123.03684144517631
4200,FLEMING ST,49.25536929265355,-123.07094366099771
4800,RUPERT ST,49.269763649124016,-123.03356069854786
1700,E 43RD AVE,49.23086799715353,-123.05423499659204
0,W KING EDWARD AVE,49.24989990181952,-123.17188339933575
2800,ARBUTUS ST,49.26460696437234,-123.15291600265175
1700,ADANAC ST,49.27746850448555,-123.05330310201656
100,SLOCAN ST,49.265755236429555,-123.0495334
1300,VENABLES ST,49.27666530364468,-123.06553965847878
8000,CAMBIE ST,49.2492150960783,-123.11539090524424
800,SW MARINE DRIVE,49.2081632,-123.02372410000001
4300,MARGUERITE ST,49.22440777490817,-123.14511075232197
2800,W 22ND AVE,49.25266139313618,-123.15720660091159
5700,OAK ST,49.26495006006897,-123.12654574185166
5600,ST CATHERINES ST,49.25049505885742,-123.08576061072654
200,SCOTIA ST,49.26808478818446,-123.09780059703978
1800,W BROADWAY,49.263649475047416,-123.1389344042681
2500,ARBUTUS ST,49.26460696437234,-123.15291600265175
7300,FRASER ST,49.26197907672559,-123.08913300412429
2200,LAUREL ST,49.24989484740089,-123.12469369334647
500,CLARK DRIVE,49.28202302348328,-123.0770833260843
5500,YEW ST,49.25062300600435,-123.1558043313721
6200,TISDALL ST,49.22267027369213,-123.1207582217214
3800,OAK ST,49.26495006006897,-123.12654574185166
700,NEON ST,49.27583515902385,-123.12879727096661
4800,DUMFRIES ST,49.2554188623991,-123.07287419511081
2700,E 46TH AVE,49.22852568251295,-123.06235902478515
1500,E 64TH AVE,49.2119322077673,-123.06905701336096
6400,PRINCE EDWARD ST,49.22974799380274,-123.09735979307848
4300,ST GEORGE ST,49.21153931821845,-123.09429233756627
200,KASLO ST,49.246413081290015,-123.04710411476991
2600,GRANT ST,49.27148204398399,-123.07544380736825
1100,QUEBEC ST,49.271086992086865,-123.10239064507557
300,N RENFREW ST,49.27723629693654,-123.04405246073875
5700,HAROLD ST,49.2330403978018,-123.03548368985359
1600,PANTAGES LANE,49.28279166561123,-123.13601513487708
3700,CAROLINA ST,49.26528011809774,-123.09102024702057
500,RUPERT ST,49.269763649124016,-123.03356069854786
1700,STEPHENS ST,49.27062144655092,-123.16629649897213
300,BEATTY ST,49.276188201634184,-123.11608284286763
400,E 53RD AVE,49.221797459285646,-123.0925389202363
2500,W 2ND AVE,49.268471354173876,-123.01900681315158
3400,ST GEORGE ST,49.21153931821845,-123.09429233756627
1500,LARCH ST,49.27048938360201,-123.16217457246356
3300,ONTARIO ST,49.24747198861629,-123.10505632911918
2100,TRAFALGAR ST,49.249591450185505,-123.16534468097971
2100,STEPHENS ST,49.27062144655092,-123.16629649897213
2100,MAPLE ST,49.2628550469776,-123.15056822932132
2000,W 6TH AVE,49.266263496690875,-123.14330665670455
400,W KING EDWARD AVE,49.24989990181952,-123.17188339933575
7600,COLUMBIA ST,49.26324444369478,-123.10946385027341
2000,MACDONALD ST,49.27127822009398,-123.16821201510902
2200,ASH ST,49.234556833243914,-123.11784027039413
1400,PANTAGES LANE,49.28279166561123,-123.13601513487708
800,E 63RD AVE,49.2132204839102,-123.09449239792406
7900,SELKIRK ST,49.20710606279102,-123.13334566296957
1600,LAURIER AVE,49.25078982291467,-123.1358436835185
1500,W 29TH AVE,49.24611588946404,-123.1694992041718
2800,W 18TH AVE,49.25524809980556,-123.1223461399506
3000,W 5TH AVE,49.26653047663682,-123.10709823256131
2100,E 42ND AVE,49.232061251153965,-123.0638359973275
0,EIHU LANE,49.285004514390224,-123.1243629441943
800,CARDERO ST,49.287686122343814,-123.13497242450978
1400,E HASTINGS ST,49.281125450000005,-123.0235139
3600,COLUMBIA ST,49.26324444369478,-123.10946385027341
2200,GLEN DRIVE,49.278995991641985,-123.08134034625425
300,CLARK DRIVE,49.28202302348328,-123.0770833260843
300,E 18TH AVE,49.254373010058615,-123.07397280692177
1000,RAYMUR AVE,49.277098086044454,-123.08258643871731
1000,E 7TH AVE,49.264326777945506,-123.08808173629431
3500,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
1500,KOOTENAY ST,49.27166643823992,-123.02728908737615
3400,W 43RD AVE,49.23280413347681,-123.17446699979811
2000,E 39TH AVE,49.23490432185247,-123.06048462000629
500,W 16TH AVE,49.256704567911285,-123.10745141415488
1400,E 8TH AVE,49.26340290713782,-123.08615921498024
1500,FRANKLIN ST,49.28230491145681,-123.08022185053078
4300,OAK ST,49.26495006006897,-123.12654574185166
2000,ALBERTA ST,49.22466096360293,-123.1130356940569
1300,PANTAGES LANE,49.28279166561123,-123.13601513487708
1800,E 13TH AVE,49.258734860130964,-123.07954455460225
5000,MANOR ST,49.24238732542623,-123.03904858480179
1800,PANDORA ST,49.28296071093066,-123.02702114957141
2700,W 6TH AVE,49.266263496690875,-123.14330665670455
